Mass,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24
267.0874109,103843580,265008469,285477748,56983798,139744355,112850025,44391955,75286390,98276747,49583085,128877233,19675008,144413999,190426018,41627277,366875883,309561885,188718979,143730086,141165075,149403642,126855310,266682047,295290273
267.0986341,0,20721638,25109383,0,0,8395326,0,0,0,0,3473568,0,0,0,2859853,0,0,14776088,10135162,12105766,12512526,8725598,0,23190965
267.1026636,0,7977965,11613839,2911500,3295708,0,0,0,3088119,0,0,0,0,0,0,5198707,0,4692544,0,2802060,2542190,0,5924279,5632029
267.1060447,2373676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267.1237964,74044731,225820045,277793716,23769129,77827230,68023980,18059848,30745777,33161422,13409561,58224355,7447625,47225450,69955551,13585856,268250443,188882546,160531401,74865637,120014415,104624699,86442178,193299192,197691875
267.1350414,0,9947678,9907016,0,0,0,0,0,0,0,0,0,0,0,0,6981033,0,5968446,0,3267330,3201936,2336754,0,0
267.1390371,0,0,6850383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2182424,0
267.1601819,28603641,97216453,111474676,9313436,32291544,7142703,9039676,10907372,8861009,4416132,34377238,4699186,18293285,19738396,3575602,77590955,56865480,80409103,22479396,56008844,39946621,29867767,67017009,68052518
267.196568,0,0,0,2056026,0,0,0,4021959,0,0,0,0,0,0,0,0,0,0,0,0,0,2190099,0,0
267.2329317,0,0,0,0,0,0,0,0,2583447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267.9921432,0,4128295,0,0,0,0,0,0,0,0,0,0,0,0,3108361,9776342,0,0,0,7240018,0,0,7023153,0
268.0067507,0,0,0,0,0,0,0,0,2505728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268.0285203,0,9832476,0,0,0,0,0,0,0,0,0,0,0,0,0,13956850,13010318,0,7009022,7078604,0,0,9973223,0
268.046264,4075281,6438966,0,3828115,6455703,0,6226013,6458793,11517398,0,7144844,0,0,0,0,19991583,24034998,0,7842427,3031288,9106640,3929321,9279554,8736871
268.0463019,0,0,0,0,0,0,0,0,0,4066353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268.0615303,0,0,6438265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268.0648776,0,6188178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3970613,0,0,0,0,0,0
268.0649127,0,0,5727487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3027638,0,0,0,2745880
268.0826592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9866063,0,0,0,0,0,0,0,0,0
268.093907,0,5970877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3306740,0,0,0,0
268.0979122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355546,0,0,0,2782035
268.1190581,0,0,0,0,0,0,2294256,4226425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268.1554051,0,5196855,8543866,0,0,0,0,0,0,0,0,0,0,0,0,6362003,0,6007535,0,4769717,3156395,0,3738742,2888970
268.9939243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301742,0,0,0,0,0,0,0,0,0
269.0125307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22952949,0,0,0,0,0,25215886,0
269.0159079,0,0,0,0,0,0,0,0,0,0,0,0,8442901,0,0,4910598,0,0,2297320,0,0,0,0,0
269.0237703,0,0,2637638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525630
269.0302881,0,4662851,2635233,0,4345827,10297105,0,4935928,7148561,5722967,5613944,2129430,17427434,13917244,3301075,17196841,12401563,3469992,5694382,0,3635245,5681701,6810535,6581225
269.0415394,0,0,0,0,0,3569716,0,0,0,0,0,0,0,0,0,3008804,0,0,0,0,0,0,0,0
269.0455463,0,4940857,10419355,0,0,5893483,0,2584894,0,0,0,0,10769856,0,2136389,8071566,9100091,0,3246230,2683536,3285798,0,0,4062404
269.0488963,0,30612638,0,0,5774207,0,11030541,0,17087281,0,3101040,0,0,0,0,0,0,26441450,20684620,18303413,17312555,20184606,23940930,18614602
269.0489355,0,0,39926688,3241685,0,0,0,0,0,0,0,0,29826309,0,0,46794326,138101571,0,0,0,0,0,0,0
269.0567574,0,0,3142221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269.0601653,0,4989870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269.0641618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3933499,0,0,0,0,0,0,0,0
269.0666758,78291912,157272247,129107134,84415820,113413242,143005199,63975844,98701678,147081039,95485630,120180999,32976306,241466655,287721459,53172143,344909953,269624168,102863882,134424168,84198479,119886153,143065909,188935771,187561832
269.0779031,0,10598727,11258513,0,0,8967202,4150067,0,5267522,0,0,0,7601840,0,0,0,12725568,7491679,9444153,6799104,0,9976388,0,16604028
269.0819317,3643440,17028172,23122647,3170176,7617554,0,0,2307492,4503145,2702631,7556570,0,12469622,0,2548882,13976486,9020553,7828775,6225408,6917670,7286722,4868457,8524913,8494403
269.0852855,5283717,0,20957533,0,0,0,0,0,0,0,0,0,16183355,13468943,0,0,0,0,0,11875307,11724520,14609741,0,7786824
269.0853226,0,16671185,0,0,0,0,0,0,20612207,0,0,0,0,0,0,16172398,23520400,18855597,0,0,0,0,0,0
269.0931737,0,0,0,0,0,0,0,0,0,0,3193113,0,0,0,0,0,0,0,0,0,0,0,0,0
269.1030613,111845890,342366442,345764090,83234171,117242034,111543884,37826515,64512931,93195661,56234214,108694837,17992726,129469780,220702761,33856220,450957529,301216694,205614669,140967585,151235206,162149765,214027109,295920271,306781095
269.1142915,0,16130810,15590413,0,0,0,0,0,3204865,0,0,0,0,0,0,14765172,0,0,0,0,7275287,8037043,13451424,0
269.1183177,2273370,6829696,14378004,0,2247545,0,0,0,0,0,2393993,0,0,0,0,5284478,0,4902025,0,0,2284654,0,4774597,4683489
269.1216658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324589,0,0
269.1394468,41095483,134904093,154337591,18078633,29579497,23808521,8026369,15288664,22394828,12393165,25590628,6013818,33734793,81769056,5484553,204694833,150604803,92682896,39157978,73115836,59957697,75334548,105605827,105398246
269.1506615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559898
269.1546862,0,0,6612176,0,0,0,2323709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269.1758329,6662677,22047697,26056180,5008952,4409632,2855623,4239152,3978446,3321642,3002292,5179827,0,12026302,37200535,0,26714761,15186895,14332243,6119379,14653811,9747709,9866180,12599159,12712357
269.2122192,0,0,0,3230918,0,0,0,10164547,4923976,0,6667297,0,0,8258573,0,3421601,0,0,0,0,2133304,0,0,0
269.9978611,0,0,0,0,0,2211443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270.0077687,0,0,2331815,0,0,0,0,0,0,0,0,0,0,0,0,15475386,0,0,0,3132596,5640061,0,6553153,0
270.0441617,0,10670080,10553281,0,0,0,0,0,0,0,0,0,0,0,0,11117199,11105361,0,0,0,0,0,0,7727341
270.0619063,8137811,0,0,0,0,21543547,7414390,0,0,0,0,2054120,0,0,0,0,0,0,0,0,0,0,16918091,14811659
270.0619466,0,11114648,9630238,0,8572168,0,0,12578433,15436764,0,9628207,0,0,0,0,26684856,17438709,8000410,12248799,6781025,11056723,7473516,0,0
270.0771794,0,7859245,12150007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4787031,0,0,0,0
270.08056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3660259,0,0,0,0,2962096,0,5089573,0
270.0983137,18935690,0,39734105,4459294,11409278,17729462,5096322,5920052,11241304,3819288,8980316,0,0,0,0,0,0,30117467,0,0,0,0,41171709,44730440
270.1135828,0,0,7226609,0,0,0,0,0,0,0,0,0,0,0,0,3299759,0,0,0,0,0,0,0,0
270.13468,6266145,0,0,0,0,4759920,0,0,2886980,0,0,0,0,0,0,0,0,0,5636588,0,8211270,7339143,0,0
270.2074499,0,0,0,0,8861534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270.2074928,6944144,12375517,10574921,0,0,0,33078052,59652556,0,0,15127843,0,0,0,0,2917576,0,10804510,0,7201296,6794553,0,0,5598815
270.9740379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162808,0,0,0,0,2259413
270.9917996,0,0,0,0,0,0,0,0,0,0,0,0,15832456,9222382,0,45013751,0,3006830,0,0,5445304,8275416,0,0
271.0248106,0,0,4998010,0,0,2805070,0,0,0,0,0,0,0,0,3015661,3815520,0,2763304,0,0,2252922,0,3921937,2272616
271.0281855,10891956,27595805,0,0,4865664,7841459,2779609,0,5402333,0,0,0,15790520,8930847,0,49686855,56785633,38365902,28469478,20489794,22511087,31491011,0,43646030
271.045941,16639502,17327796,13731643,21442263,22489433,58853519,30563309,41228862,51297305,31110308,34948253,8459847,137071567,0,21197460,88135791,56635139,13313645,37689343,14702426,28087946,28778968,39581932,49526635
271.0571678,0,3168115,0,0,0,7863904,0,0,0,0,0,0,0,0,0,5474280,0,0,0,0,0,0,0,0
271.0611975,5116164,16443336,24000083,3095961,6516238,5514022,2568158,3051458,3695089,2042803,4382959,0,10698787,8417420,2476261,19458449,12086176,11216391,9267349,10275055,9774434,7468778,11399552,12905732
271.0645603,74930089,319040332,0,21648365,0,0,30056450,0,62722102,0,0,0,127456232,0,8186152,199961240,0,359564301,175839770,181481843,0,174804206,219331845,133413001
271.0757924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756657,0,0,0,0,0,0
271.0758261,0,3115227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.0798463,0,0,0,0,0,0,0,2116587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.0823261,95677891,194587491,166379892,100629762,168312845,212100807,86079766,129937518,201478227,81111239,188163784,29616647,274687999,332628776,55154363,439071423,352320329,140267565,164979251,122202507,148830658,170254595,256259356,284332198
271.0935495,5198643,0,9774533,0,2842077,0,0,3054845,0,0,0,0,0,0,0,19383256,11643422,6166400,0,0,6149683,8018256,13431722,13328761
271.0935807,0,11458226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.097583,5422585,22586359,36941964,4662292,10684770,3395678,3336775,4038562,3275915,3310774,8916762,0,35382803,10503421,4201132,26166369,14501478,12912455,5883177,11423904,7890521,8511829,15057456,15124287
271.1009359,0,8832891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9089805,0,5474308,0,0,0,0
271.1009767,0,0,11226321,0,0,0,0,0,2536624,0,0,0,0,0,0,9872809,14934380,0,0,0,0,0,0,0
271.1087942,0,2736710,5957757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.1187116,71500792,217144211,241049004,42620206,89734208,103872255,27569214,47186078,74419341,30034155,97520884,9756199,74252334,242842457,17064034,292612880,217795470,163877996,87494247,119163324,104111609,124069166,228793675,243355874
271.1299628,0,6706337,0,0,0,0,0,0,2494142,0,0,0,0,0,0,0,0,0,2260503,0,0,0,8249050,7093812
271.133968,2822686,11773094,24703940,3611583,4863126,0,0,0,0,0,3463718,0,0,0,0,10910258,0,8926023,0,5934737,4397264,3666240,8650591,6294907
271.1373604,0,0,0,0,0,0,0,0,0,0,2214826,0,0,0,0,0,0,0,0,0,0,0,0,0
271.1550977,16920621,51866562,58120677,10140952,10261108,13003831,4322055,9647886,11902598,4513870,14422687,0,16169309,128944010,0,106308448,92575699,38764204,15823387,35728877,25185968,23798873,37561722,44347677
271.1663547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2330825,0
271.1703503,0,3383605,8907965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3012118
271.1914831,0,0,3335486,9967619,0,0,2958992,7400702,7359648,0,4557226,0,11679501,79203771,0,4258832,0,2592932,0,3065198,3103271,0,0,3182553
271.9692839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2862177,0,0,0,0,0,0
272.0234077,0,0,5179006,0,0,0,0,0,0,0,0,0,0,0,0,14519224,0,6716239,6224594,0,0,0,0,6577780
272.0234503,3448996,7364948,0,0,2782790,0,0,0,0,0,0,0,0,0,0,0,9046244,0,0,0,4855100,5558914,9775562,0
272.0411848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293878,0,0,0
272.0564184,0,0,9739152,0,0,0,0,0,0,2359658,2548038,0,0,0,0,11357758,0,0,4158335,5051920,0,0,6706675,0
272.0598214,5341206,11011457,15199574,0,0,0,0,0,0,0,0,0,0,0,0,10336517,9773286,11590797,7236932,5311125,5534257,6623083,9301175,8527822
272.0775596,7514607,8460439,6171441,0,4739393,17815590,0,6731764,0,0,5813366,2133565,9257454,8843709,0,24632874,14217478,0,8460828,7805996,0,8880447,16230541,13701610
272.0775974,0,0,0,4229319,0,0,0,0,7979749,4230925,0,0,0,0,0,0,0,5979500,0,0,8757899,0,0,0
272.0928238,0,12867050,0,0,0,0,0,0,0,0,0,0,0,0,0,8793995,0,0,0,4607263,4307489,4493424,0,0
272.0928517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7914694,0,0,0,0,0,0
272.1139395,7099458,17734917,16228136,0,3455955,0,0,2762785,0,0,0,0,0,0,0,18787191,14479688,0,7310541,9137882,9712512,14231208,20319930,20995875
272.1139742,0,0,0,0,0,12273180,0,0,3941373,0,0,0,0,0,0,0,0,12005802,0,0,0,0,0,0
272.1251752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2439320,0
272.1292251,0,3195560,5083135,0,0,0,0,0,0,0,0,0,0,0,0,3029336,0,0,0,0,0,0,0,0
272.1503259,2765797,0,8124575,0,0,2153490,0,0,0,0,0,0,0,0,0,4200580,0,0,0,0,2640740,3765681,7149799,0
272.1867043,0,0,0,0,0,0,0,16462077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272.1867329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2276365,0
273.007428,0,0,8971103,0,0,0,0,0,0,0,0,0,0,0,0,25208500,0,0,0,0,8068476,6536253,14531704,9700508
273.022677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3024851,0,0,0,0,0,0,0,0
273.0339083,2173837,0,10809606,0,0,0,0,0,0,0,0,0,0,0,0,5189225,0,0,0,0,0,0,3418871,0
273.0339587,0,5678379,0,0,0,0,0,0,3116644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273.0373233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2381725,0,0
273.0404625,6000949,13710195,16751120,0,5441441,8425303,0,3983346,3264478,0,6414360,0,6267827,0,3547179,15933943,12857900,8012879,9259609,6010051,6179755,4749537,11600415,12077199
273.0438197,0,33037303,39058197,0,7537253,10002844,2849551,0,0,0,0,0,10783799,9709928,2749151,53067517,0,41427541,33700510,21441895,0,30255524,45740707,38141652
273.0438551,13771386,0,0,5108544,0,0,0,0,0,0,4455004,0,0,0,0,0,63642930,0,0,0,25141488,0,0,0
273.0516974,0,4532736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273.0550602,0,0,4252134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4173800,0,0,0,0,5393137,0
273.061591,15161234,16439948,12201199,21229524,43504061,64230965,23161649,33087019,45068077,28589782,35163056,6960723,53318284,50424061,10167871,76771618,53843792,13349875,32998581,10703164,23301896,20480311,35193784,36028144
273.0727993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2742851,0,0
273.0728447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225960,0,0,0
273.0768472,12023014,30613534,51266374,9588580,25250257,8865995,3307216,4334926,6832004,4879587,13948609,2369231,0,9907984,3473709,41146432,29481835,25991564,13381449,16060175,16882462,13449416,31215307,30352135
273.0801992,10151659,0,39833675,0,3957430,0,0,0,10199497,0,2890340,0,0,0,0,0,43982449,34021778,0,19517971,19771426,0,30262735,19228044
273.0802305,0,30265122,0,0,0,5530096,0,0,0,0,0,0,0,0,0,33658439,0,0,25132237,0,0,27522763,0,0
273.088086,0,0,12546710,0,0,5181051,0,0,0,0,0,0,0,0,0,6763895,0,7643743,3262679,4844925,4038509,3496692,5420504,0
273.091428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355646,0,0,0,0,0,0,0,0
273.091476,0,0,2445323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273.0979765,48715459,97994552,84801893,45944060,92993774,158943849,33955668,52681303,103973987,45001717,122985432,13413039,46542775,111402281,18488097,207881067,144318863,78067632,70677732,60115369,66334523,78064606,140425956,155190568
273.1092358,0,0,0,0,0,5001081,0,0,2111604,0,0,0,0,0,0,0,0,0,0,0,0,0,3652497,3898809
273.1132326,7478999,33716042,50830715,7551500,13724674,5470270,4545283,3795785,3913017,2768387,11450409,2147995,6655496,0,3326063,31808906,16379689,22888137,7131128,14751419,12456657,9872046,23233654,23461695
273.1166074,0,0,11591040,0,0,0,0,0,0,0,0,0,0,0,0,0,7952111,10173327,0,0,6227989,3182962,0,0
273.1244616,0,0,6119468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560969,0,0,0,2822641
273.1318437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207090,0,0,0,0
273.134362,26180851,70887267,76608410,13555748,23340830,55295132,8851128,16219650,36166297,11178133,37593856,3972363,15335905,105205077,4051491,165057461,118545869,54515693,26634515,38586837,32905070,41651461,72502543,82097504
273.1496185,3356680,12850421,25541553,0,0,0,2338407,0,0,0,4050065,0,0,0,0,9703060,0,7328070,0,7393256,4272052,3117173,8632929,8905912
273.1707481,3850116,5943311,7013136,0,0,0,0,0,7829966,0,3999017,0,0,52150912,0,62258686,64303116,4268522,2727650,5028769,4393761,3093884,5698202,4560728
273.1860035,0,3581025,5742822,0,0,0,0,0,0,0,2446634,0,0,0,0,0,0,0,0,0,0,0,0,0
273.9485599,0,0,2502440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3139521,0
274.0027096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3062862,0,0,0,0,0,0,0,0
274.0114285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2636473,0,0,0,0
274.0179495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2574842,0,0,0
274.0357288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844167,0,0,0,0,0,0
274.0390812,0,10584394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25339832,15774796,10623305,6914825,0,12354357,14779688,0
274.0568214,0,0,0,0,0,0,0,0,5008368,0,5852911,0,0,0,0,4944631,6012245,0,2546655,0,0,0,0,0
274.0720757,5055743,0,23832553,0,5482708,0,0,0,0,0,0,0,0,0,0,18284149,12901742,15926530,0,7138031,0,7658326,13939149,14948212
274.0721109,0,17721904,0,0,0,0,0,0,0,0,3643744,0,0,0,0,0,0,0,5637745,0,10304371,0,0,0
274.0754442,0,8898228,10577774,0,0,3137137,0,0,0,0,0,0,0,0,0,8330748,8652275,7803528,5886741,0,0,0,7336017,5655129
274.0754849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6292915,4085112,4495354,0,0
274.0907332,0,0,2382708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274.0932348,7264027,6405257,0,0,0,10432137,0,0,0,0,0,0,0,0,0,0,0,0,7040267,0,0,4604524,8851493,0
274.0940903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3017120,0,0,0,0,0,0,0,0
274.1084591,3133454,0,22272029,0,4508356,0,0,0,0,0,0,0,0,0,0,12220604,7884265,0,0,7758361,6916452,4127740,10057591,8662507
274.1085084,0,12935130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9855998,0,0,0,0,0,0
274.1118611,0,3684350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274.129608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2861169,0,0,0,0,0,5477323
275.0053227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5295132,0,0,3629232,0,0,0,0
275.0197248,0,0,5567104,2429774,4005686,5946326,0,0,0,2219673,0,0,7869066,0,3317688,11907581,9166610,2909578,5830983,0,4241045,0,4447914,4099859
275.0231053,4559916,0,7421029,0,0,0,0,0,3401877,0,0,0,0,0,0,30834435,0,0,0,5341348,0,14084105,15350894,0
275.0383373,0,3553749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275.0408544,0,0,0,2317939,0,0,0,0,0,0,0,0,0,9074764,0,4478756,0,0,0,0,0,0,0,3547714
275.0416994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3672877,0,0,0,0,0,0
275.0496107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236408,0,0,0
275.0561115,14309269,41751305,57591379,9337107,17030244,16727109,4841266,10612165,8146178,6128757,13701904,3981117,27957040,29576156,7394646,64365633,43851274,31906372,26666065,22213640,24992900,25545385,36490642,42232232
275.0594722,13667353,38340621,46506583,5423990,9498408,13260233,0,0,0,4417560,0,0,22937140,15690720,3439096,69853767,120126991,0,39801173,20026892,28195464,44444076,49816469,43967405
275.0595084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49421386,0,0,0,0,0,0
275.0673372,0,12710166,12437474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5112959,0,0,0,0,0
275.0747394,0,0,0,0,0,0,0,0,0,0,0,0,5921604,0,0,0,0,4151138,0,0,0,0,0,0
275.0772427,2920687,6879009,0,9585769,9362878,26202849,8881956,12823580,15113439,12916805,12784038,0,20979654,32253171,2742567,28002408,23710635,6044390,10198762,4564095,0,10424957,15422249,16819143
275.0924972,23798978,84124722,115702917,13778872,29286418,18469748,7342641,10592877,13206132,9854545,20916790,5899797,36540758,31886851,9095732,105545348,64033859,58439807,28906876,38417584,39717811,39726540,74594233,72303838
275.0958767,8005510,29598517,34043018,0,3829398,4421401,0,0,0,2499108,0,0,48315482,0,0,50734218,72873032,29098116,18436736,14443444,16682167,0,20588349,15611235
275.1037206,0,0,15967765,0,0,0,0,4982521,0,0,4964609,0,0,12659600,0,0,0,0,0,0,0,0,0,8872814
275.1136272,10350108,22229321,22127395,13005902,11772204,33704720,6372867,11606659,16262673,12932962,19720907,2411395,22713708,59351578,3464325,83983531,58082915,17447457,16763797,14440519,14501966,27977953,36367568,37102845
275.128883,10883822,44651098,71699640,10077533,17240768,6459364,4554480,7654804,4104358,4765549,13382363,3855373,20311420,16774699,3122833,43437512,31887227,29540282,8514343,20428120,16197090,15429103,29060321,32488211
275.1322329,0,5797789,6125884,0,0,0,0,0,0,0,0,0,0,0,0,0,7468736,0,3027243,0,0,3634643,0,0
275.150015,0,6972401,9200917,2905171,2220778,5073151,0,0,8761283,0,6242737,0,0,72759873,0,19768943,0,5327740,0,5038895,0,0,9696760,9989106
275.1652688,0,13957890,25874666,0,6132653,3040210,0,3686427,0,0,0,0,9554594,0,0,9704267,5998387,9100084,0,4976256,6483089,4529555,8069640,8218248
275.1765193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2426086,0,0,0,0,0,0
275.2016512,0,0,3948828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275.997219,0,0,2804748,0,0,0,0,0,0,0,0,0,0,0,0,4415026,0,0,0,2937774,0,0,0,0
276.0149732,0,0,0,0,0,3545001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276.0183657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350871,0,0,0,0,0,0,0,0
276.0336243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2782206
276.0513793,4799270,0,15693093,0,5531389,7012598,0,0,0,0,5446059,0,8409068,0,0,0,0,0,9290247,7966071,8103666,0,12827572,0
276.0547553,0,5671176,0,0,0,3369754,0,0,0,0,0,0,0,0,0,8688472,12727405,6663421,5068395,3809499,0,4625979,6308600,0
276.0724908,0,0,0,0,0,0,3080568,0,5452792,0,0,0,0,0,0,0,0,0,2604799,0,0,0,0,0
276.0877653,10976497,35505771,43490006,0,8592234,0,0,0,6086572,0,7555439,0,10415312,0,2913943,25850515,19231773,24197298,0,17139677,0,0,25216986,25564027
276.0911268,0,0,5099675,0,0,0,0,0,0,0,0,0,0,0,0,5113081,0,6283287,3113140,0,0,2564061,0,2683712
276.1241107,4258939,0,0,0,3498422,2547569,0,0,0,0,0,0,0,0,0,0,0,11318635,0,0,0,4490075,0,0
276.1274918,0,0,0,0,0,10416085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276.160534,0,4051353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.0023545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4765773,0,0,0,0,0,0,0,0
277.0175973,0,0,4379051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4323072,2247545,3388150,2792269,2182546,0,0
277.0209935,2237352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7823701,5569733,0,0,0,3182918,3594098,0
277.0353765,12610361,21109580,24556227,8962484,13298407,23008614,6497406,9695796,11780086,6608995,15352668,2693765,29458668,0,7761286,51403782,42955881,16381307,26911228,15233832,20327202,0,22576801,25115057
277.0387507,8464636,12861903,17564359,8466551,7861035,11968746,8156224,8396407,9701818,0,10344287,0,33093359,25474503,0,80324107,68164462,25866625,24479232,13223339,22157606,33883605,36124324,34872246
277.0539902,0,9154463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7834819,11106264,5305696,5509242,0,0,0,3478507
277.0565101,0,0,0,0,0,0,0,0,2754272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.071763,40291810,114526833,138190578,22255575,48336018,35653266,14791193,24455447,28112548,12740668,40371200,6725690,74465807,102231527,21981408,150083652,92862876,85559988,65713443,65134284,67046222,62813938,97800133,111515620
277.0751285,21143142,54546549,64915703,0,11886742,15110294,0,7327642,14380456,0,10675971,0,36737298,0,0,91085897,135836065,66358457,53380903,32641487,39292498,59745013,71953353,58309096
277.0829927,0,18075517,19757313,6187265,0,9229599,0,5860002,4736434,2652644,7631306,0,8088921,0,0,0,0,0,0,9627543,0,8219772,0,16203507
277.0870158,0,0,2817014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.0904054,0,0,7213675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7297937,3101655,0,0,0,0,0
277.0928915,0,3450919,0,2410267,2988332,4937643,0,3979116,5801343,2613003,3931796,0,0,7416508,0,16946408,41939897,0,0,0,0,3887813,3951018,3440353
